0.10296,,
0.10382,,
0.10071,,
0.087,,
0.10331,,Total:
0.08986,,1197.01443
0.09685,,
0.10164,,Media:
0.10476,,99.7512025
0.13701,,
0.09126,,
0.0984,,Desvio Padraﬁo:
0.12037,,0.29099151691513
0.1031,,
0.11165,,
0.09022,,
0.09076,,
0.13649,,
0.09121,,
0.09355,,
0.10424,,
0.10551,,
0.1045,,
0.08508,,
0.10345,,
0.08806,,
0.10832,,
0.10292,,
0.12087,,
0.10188,,
0.12537,,
0.10927,,
0.11975,,
0.1416,,
0.17971,,
0.11905,,
0.09038,,
0.09838,,
0.12033,,
0.10485,,
0.12739,,
0.11258,,
0.10376,,
0.10215,,
0.10792,,
0.11462,,
0.14491,,
0.12161,,
0.12953,,
0.11703,,
0.11731,,
0.10163,,
0.09405,,
0.10993,,
0.10587,,
0.10368,,
0.10789,,
0.11041,,
0.11073,,
0.0962,,
0.13342,,
0.12621,,
0.12623,,
0.1047,,
0.10621,,
0.10615,,
0.10117,,
0.12588,,
0.11776,,
0.10626,,
0.11787,,
0.1071,,
0.11386,,
0.11733,,
0.10688,,
0.13237,,
0.09963,,
0.11185,,
0.11018,,
0.10226,,
0.117,,
0.10867,,
0.09866,,
0.09405,,
0.09993,,
0.09804,,
0.09263,,
0.09149,,
0.10253,,
0.10015,,
0.10004,,
0.0988,,
0.09695,,
0.08044,,
0.10843,,
0.09945,,
0.09039,,
0.10858,,
0.10501,,
0.11434,,
0.09326,,
0.08583,,
0.10793,,
0.09183,,
0.08802,,
0.10088,,
0.08118,,
0.09446,,
0.0897,,
0.08972,,
0.11915,,
0.09985,,
0.0976,,
0.09715,,
0.09683,,
0.10611,,
0.10204,,
0.0916,,
0.09792,,
0.11314,,
0.12959,,
0.09478,,
0.12115,,
0.11134,,
0.11284,,
0.10007,,
0.10779,,
0.11579,,
0.09125,,
0.08977,,
0.1157,,
0.1086,,
0.09949,,
0.10255,,
0.11962,,
0.10149,,
0.10787,,
0.11955,,
0.1302,,
0.1767,,
0.0941,,
0.09382,,
0.09529,,
0.11027,,
0.11957,,
0.11511,,
0.10998,,
0.11181,,
0.0997,,
0.09239,,
0.09128,,
0.10689,,
0.09736,,
0.09114,,
0.09714,,
0.11077,,
0.19145,,
0.09083,,
0.09138,,
0.09801,,
0.09226,,
0.09378,,
0.12016,,
0.10125,,
0.0871,,
0.10259,,
0.09008,,
0.11077,,
0.10059,,
0.1251,,
0.08767,,
0.08982,,
0.10046,,
0.08772,,
0.10145,,
0.0996,,
0.09795,,
0.10944,,
0.09214,,
0.10748,,
0.11176,,
0.10606,,
0.10751,,
0.10972,,
0.09553,,
0.09872,,
0.12233,,
0.11508,,
0.12258,,
0.12968,,
0.09788,,
0.10429,,
0.12919,,
0.1066,,
0.13512,,
0.13263,,
0.09307,,
0.12845,,
0.11227,,
0.11465,,
0.10942,,
0.11903,,
0.10126,,
0.10138,,
0.09327,,
0.09036,,
0.10117,,
0.10147,,
0.1012,,
0.10539,,
0.09701,,
0.08958,,
0.1017,,
0.11804,,
0.1009,,
0.12307,,
0.08694,,
0.09599,,
0.0976,,
0.09614,,
0.10155,,
0.10444,,
0.11494,,
0.09081,,
0.09576,,
0.10312,,
0.08251,,
0.10257,,
0.0892,,
0.08681,,
0.08786,,
0.09687,,
0.10226,,
0.09934,,
0.08704,,
0.0794,,
0.09621,,
0.10399,,
0.08965,,
0.10003,,
0.09977,,
0.09275,,
0.08654,,
0.10082,,
0.09129,,
0.09505,,
0.09743,,
0.097,,
0.10182,,
0.0985,,
0.09707,,
0.11843,,
0.09838,,
0.10175,,
0.09682,,
0.1006,,
0.1028,,
0.09722,,
0.11982,,
0.1393,,
0.0932,,
0.09512,,
0.10049,,
0.1023,,
0.09316,,
0.09373,,
0.10314,,
0.10391,,
0.09349,,
0.09541,,
0.09734,,
0.09811,,
0.12467,,
0.10877,,
0.08599,,
0.09152,,
0.10387,,
0.12631,,
0.1088,,
0.10401,,
0.08659,,
0.08935,,
0.13192,,
0.10268,,
0.10371,,
0.09736,,
0.10471,,
0.09311,,
0.12362,,
0.11157,,
0.10852,,
0.10879,,
0.09412,,
0.09667,,
0.09018,,
0.09855,,
0.11136,,
0.10471,,
0.08956,,
0.09455,,
0.09946,,
0.10805,,
0.09782,,
0.09356,,
0.10174,,
0.08908,,
0.10576,,
0.11301,,
0.10768,,
0.10039,,
0.11021,,
0.09458,,
0.09881,,
0.10637,,
0.08998,,
0.08845,,
0.09056,,
0.08859,,
0.10223,,
0.08924,,
0.09626,,
0.09825,,
0.09938,,
0.09821,,
0.10763,,
0.1045,,
0.10405,,
0.10988,,
0.09072,,
0.09762,,
0.08902,,
0.08476,,
0.10776,,
0.1025,,
0.12871,,
0.10575,,
0.09209,,
0.09555,,
0.09181,,
0.08985,,
0.09296,,
0.09386,,
0.08964,,
0.09684,,
0.09526,,
0.09805,,
0.09896,,
0.09446,,
0.10393,,
0.12454,,
0.12779,,
0.11687,,
0.12212,,
0.10925,,
0.11035,,
0.10846,,
0.13554,,
0.12363,,
0.10931,,
0.14393,,
0.11586,,
0.10724,,
0.37671,,
0.13478,,
0.21531,,
0.0964,,
0.10603,,
0.09818,,
0.28104,,
0.41857,,
0.40059,,
0.1424,,
0.14344,,
0.10352,,
0.09636,,
0.09685,,
0.15429,,
0.24128,,
0.2236,,
0.1533,,
0.16009,,
0.09319,,
0.10399,,
0.09013,,
0.12051,,
0.11078,,
0.12613,,
0.10935,,
0.11079,,
0.12396,,
0.10174,,
0.09533,,
0.11775,,
0.10035,,
0.10388,,
0.10694,,
0.10038,,
0.11035,,
0.10046,,
0.09311,,
0.11142,,
0.10157,,
0.08273,,
0.08877,,
0.10168,,
0.10278,,
0.1011,,
0.11401,,
0.09661,,
0.11348,,
0.10105,,
0.08776,,
0.10221,,
0.09537,,
0.09406,,
0.10529,,
0.10359,,
0.08852,,
0.12149,,
0.0925,,
0.10829,,
0.1033,,
0.11577,,
0.09874,,
0.09483,,
0.09993,,
0.10193,,
0.10596,,
0.11825,,
0.11056,,
0.08191,,
0.11097,,
0.08235,,
0.09682,,
0.11769,,
0.08619,,
0.08701,,
0.10224,,
0.08819,,
0.08545,,
0.09173,,
0.10964,,
0.10574,,
0.08981,,
0.11509,,
0.09206,,
0.0866,,
0.09796,,
0.09353,,
0.09997,,
0.10886,,
0.10165,,
0.10521,,
0.10169,,
0.09963,,
0.1288,,
1.56404,,
0.10912,,
0.08013,,
0.08946,,
0.08913,,
0.0852,,
0.09126,,
0.0945,,
0.09168,,
0.08489,,
0.08505,,
0.08515,,
0.0934,,
0.09638,,
0.10391,,
0.09211,,
0.08598,,
0.08672,,
0.08079,,
0.09084,,
0.08232,,
0.08019,,
0.0886,,
0.08324,,
0.08049,,
0.09128,,
0.08117,,
0.09298,,
0.08438,,
0.08502,,
0.09853,,
0.11786,,
0.11439,,
0.104,,
0.09134,,
0.0938,,
0.11925,,
0.09494,,
0.11308,,
0.09429,,
0.09747,,
0.08742,,
0.11715,,
0.09831,,
0.0927,,
0.11041,,
0.09936,,
0.10227,,
0.10898,,
0.11658,,
0.09558,,
0.08866,,
0.07832,,
0.08979,,
0.08943,,
0.1008,,
0.09308,,
0.20355,,
0.10619,,
0.10056,,
0.09644,,
0.0988,,
0.09225,,
0.08401,,
0.09915,,
0.09663,,
0.09917,,
0.09121,,
0.10423,,
0.09379,,
0.11221,,
0.10115,,
0.10395,,
0.10509,,
0.09377,,
0.09486,,
0.09933,,
0.10818,,
0.09486,,
0.11455,,
0.08393,,
0.09203,,
0.1133,,
0.10795,,
0.09548,,
0.09872,,
0.09043,,
0.0864,,
0.10545,,
0.10039,,
0.09309,,
0.08956,,
0.08234,,
0.08954,,
0.08557,,
0.09923,,
0.08251,,
0.0935,,
0.09781,,
0.08346,,
0.0919,,
0.10823,,
0.09077,,
0.08999,,
0.09894,,
0.08115,,
0.08562,,
0.10813,,
0.11145,,
0.10415,,
0.10897,,
0.08823,,
0.10996,,
0.10099,,
0.09608,,
0.09732,,
0.09381,,
0.08761,,
0.09513,,
0.09542,,
0.09213,,
0.09275,,
0.14142,,
0.09973,,
0.08862,,
0.10333,,
0.10749,,
0.08975,,
0.08413,,
0.09425,,
0.09446,,
0.08677,,
0.11473,,
0.0953,,
0.09531,,
0.083,,
0.09855,,
0.09872,,
0.10357,,
0.10071,,
0.08908,,
0.11231,,
0.10992,,
0.16199,,
0.2006,,
0.09276,,
0.09605,,
0.08863,,
0.10151,,
0.10578,,
0.09326,,
0.09183,,
0.10054,,
0.09041,,
0.11174,,
0.0927,,
0.08689,,
0.09541,,
0.10613,,
0.09995,,
0.10055,,
0.09077,,
0.0981,,
0.09275,,
0.11248,,
0.11554,,
0.09553,,
0.09761,,
0.10082,,
0.11808,,
0.10161,,
0.10309,,
0.09242,,
0.10027,,
0.09674,,
0.09229,,
0.1049,,
0.10807,,
0.1011,,
0.09742,,
0.09041,,
0.09465,,
0.11078,,
0.09321,,
0.11048,,
0.08713,,
0.08518,,
0.0802,,
0.09384,,
0.09932,,
0.08584,,
0.09396,,
0.09355,,
0.09747,,
0.1064,,
0.0967,,
0.11273,,
0.09369,,
0.08851,,
0.11557,,
0.08628,,
0.11058,,
0.08582,,
0.10912,,
0.08714,,
0.08607,,
0.10167,,
0.08535,,
0.0902,,
0.09469,,
0.10271,,
0.09246,,
0.09426,,
0.09147,,
0.09464,,
0.08988,,
0.10322,,
0.09398,,
0.0977,,
0.11099,,
0.104,,
0.09705,,
0.09918,,
0.09623,,
0.08709,,
0.10277,,
0.10229,,
0.10965,,
0.10396,,
0.09043,,
0.10064,,
0.10963,,
0.09075,,
0.10542,,
0.09618,,
0.1117,,
0.09567,,
0.09423,,
0.10493,,
0.10715,,
0.10397,,
0.09782,,
0.09914,,
0.08552,,
0.08279,,
0.08759,,
0.08701,,
0.10272,,
0.0896,,
0.088,,
0.11069,,
0.0978,,
0.14727,,
0.11189,,
0.16064,,
0.11946,,
0.09728,,
0.0991,,
0.08996,,
0.10414,,
0.10447,,
0.09292,,
0.09737,,
0.10629,,
0.09296,,
0.10101,,
0.09838,,
0.09351,,
0.09779,,
0.11084,,
0.09269,,
0.09694,,
0.09383,,
0.10681,,
0.09552,,
0.11371,,
0.09762,,
0.09277,,
0.10352,,
0.095,,
0.09483,,
0.10723,,
0.09548,,
0.08324,,
0.08901,,
0.10963,,
0.11673,,
0.09873,,
0.09123,,
0.10022,,
0.10118,,
0.10669,,
0.09134,,
0.10618,,
0.11251,,
0.10114,,
0.08727,,
0.11025,,
0.10494,,
0.11223,,
0.10246,,
0.08874,,
0.09459,,
